Date of Sale (dd/mm/yyyy),County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,is_apartment,has_number,dublin_district,dublin_district_missing,area_token,area_token_missing,eircode_missing,eircode_prefix,Price_Clamped,vat_adjusted_flag,Price_Adjusted_VAT
2024-12-20,Dublin,K78V9X9,480176.21,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,adamstown,0,0,K78,480176.21,1,544999.99835
2024-03-19,Carlow,R93X5W9,255000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Unknown,1,rivercourt,0,0,R93,255000.0,0,255000.0
2024-12-18,Dublin,D6WA434,1100000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,0,Dublin 6W,0,terenure,0,0,D6W,703000.0,0,1100000.0
2024-05-16,Leitrim,F91TY83,140000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,0,Unknown,1,manorhamilton,0,0,F91,140000.0,0,140000.0
2024-12-10,Meath,A83FY72,320000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,longwood,0,0,A83,320000.0,0,320000.0
2024-02-13,Dublin,A41FH63,545000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,ballyboughal,0,0,A41,545000.0,0,545000.0
2024-08-06,Galway,Unknown,235000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,0,Unknown,1,glenamady,0,1,UNK,235000.0,0,235000.0
2024-12-17,Clare,H91R5W8,390000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,0,Unknown,1,burrin,0,0,H91,390000.0,0,390000.0
2024-06-28,Sligo,F91N63X,85000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,6,0,0,Unknown,1,top road,0,0,F91,85000.0,0,85000.0
2024-07-15,Kilkenny,R95H688,255000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,callan,0,0,R95,255000.0,0,255000.0
2024-10-24,Offaly,R42WP22,140000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,0,Unknown,1,clareen,0,0,R42,140000.0,0,140000.0
2024-04-16,Dublin,D09E2T3,225000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,1,1,Dublin 9,0,northwood,0,0,D09,225000.0,0,225000.0
2024-10-01,Cork,T23Y302,372000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,1,Unknown,1,tower,0,0,T23,372000.0,0,372000.0
2024-02-07,Cork,P25EE71,290000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,midleton,0,0,P25,290000.0,0,290000.0
2024-06-17,Kildare,R14F894,220000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,6,0,1,Unknown,1,athy,0,0,R14,220000.0,0,220000.0
2024-06-21,Clare,V15WP74,175000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,6,0,0,Unknown,1,station rd,0,0,V15,175000.0,0,175000.0
2024-11-01,Kildare,W91EPY2,745000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,naas,0,0,W91,703000.0,0,745000.0
2024-07-30,Cork,P47K838,360000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,0,Unknown,1,dunmanway,0,0,P47,360000.0,0,360000.0
2024-09-11,Monaghan,A81DA00,350000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,carrickmacross,0,0,A81,350000.0,0,350000.0
2024-06-04,Kildare,Unknown,339207.04,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,0,1,Unknown,1,12 the avenue,0,1,UNK,339207.04,1,384999.99039999995
2024-07-17,Galway,H91DK8V,310000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,salthill,0,0,H91,310000.0,0,310000.0
2024-12-17,Mayo,F12X4W6,425000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,claremorris,0,0,F12,425000.0,0,425000.0
2024-02-13,Cork,Unknown,299558.72,No,Yes,New Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,janveville,0,1,UNK,299558.72,1,339999.14719999995
2024-11-05,Kildare,W23Y9PY,200000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,0,Unknown,1,hazelhatch rd,0,0,W23,200000.0,0,200000.0
2024-03-07,Dublin,D07EH92,178000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,1,1,Unknown,1,grange court apartments,0,0,D07,178000.0,0,178000.0
2024-01-12,Louth,A91X3VX,277500.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Unknown,1,lennonstown manor,0,0,A91,277500.0,0,277500.0
2024-04-30,Meath,C15D402,225000.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,0,Unknown,1,garlow cross,0,0,C15,225000.0,0,225000.0
2024-05-22,Galway,Unknown,650000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,0,Unknown,1,tahoe kinvara,0,1,UNK,650000.0,0,650000.0
2024-10-31,Laois,R32NP40,384000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,0,Unknown,1,mountrath,0,0,R32,384000.0,0,384000.0
2024-05-23,Cork,P51X9C8,125000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,0,Unknown,1,newmarket,0,0,P51,125000.0,0,125000.0
2024-12-06,Louth,Unknown,229075.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,coulter place,0,1,UNK,229075.0,1,260000.125
2024-05-09,Tipperary,Unknown,263436.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,drummin village,0,1,UNK,263436.0,1,298999.86
2024-11-05,Cork,P85DW21,295154.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,the maples,0,0,P85,295154.0,1,334999.79
2024-01-12,Kildare,R51R573,300000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Unknown,1,kildare,0,0,R51,300000.0,0,300000.0
2024-02-06,Dublin,D09X883,454000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,santry,0,0,D09,454000.0,0,454000.0
2024-12-20,Meath,A92DE2R,370000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,grange rath,0,0,A92,370000.0,0,370000.0
2024-02-26,Offaly,R35YF59,240000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,ballykilmurray,0,0,R35,240000.0,0,240000.0
2024-04-11,Kilkenny,R95RXE2,200000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,67 dean cavanagh place,0,0,R95,200000.0,0,200000.0
2024-11-13,Roscommon,F45EY97,47000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,1,0,Unknown,1,main st,0,0,F45,60000.0,0,47000.0
2024-12-12,Dublin,D18XF66,1300000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Dublin 18,0,leopardstown rd,0,0,D18,703000.0,0,1300000.0
2024-03-08,Limerick,V94X4H3,110000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Unknown,1,rathkeale,0,0,V94,110000.0,0,110000.0
2024-10-18,Dublin,Unknown,392000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,1,Dublin 6,0,110 rathgar rd,0,1,UNK,392000.0,0,392000.0
2024-07-25,Wexford,Y35C8Y2,310000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,summerhill,0,0,Y35,310000.0,0,310000.0
2024-06-27,Dublin,Unknown,79735682.82,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,0,0,Unknown,1,belmayne avenue and walker lane,0,1,UNK,703000.0,1,90500000.0007
2024-05-17,Cork,P24W573,505000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,0,Unknown,1,norwood grove,0,0,P24,505000.0,0,505000.0
2024-11-08,Dublin,A94E026,500000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,stillorgan rd,0,0,A94,500000.0,0,500000.0
2024-04-10,Dublin,D15HX68,250000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Dublin 15,0,bellgree dr,0,0,D15,250000.0,0,250000.0
2024-05-01,Wexford,Y35R292,231000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,clongeen,0,0,Y35,231000.0,0,231000.0
2024-03-22,Dublin,D15AF83,350000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Dublin 15,0,blanchardstown,0,0,D15,350000.0,0,350000.0
2024-11-14,Wicklow,A63H2C9,374449.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,merepark,0,0,A63,374449.0,1,424999.615
2024-12-13,Dublin,K67T1X9,635000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,kettles lane,0,0,K67,635000.0,0,635000.0
2024-11-21,Meath,Unknown,389250.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,the steeples,0,1,UNK,389250.0,1,441798.75
2024-05-31,Dublin,D09P8E2,415000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Dublin 9,0,dublin 9,0,0,D09,415000.0,0,415000.0
2024-08-16,Cork,P24TH27,320000.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,0,Unknown,1,lower lake rd,0,0,P24,320000.0,0,320000.0
2024-01-31,Limerick,V94NP9P,460000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Unknown,1,3 cresent avenue,0,0,V94,460000.0,0,460000.0
2024-02-22,Sligo,Unknown,55410.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,castleconnor,0,1,UNK,60000.0,0,55410.0
2024-12-03,Wicklow,A67N1K8,392070.48,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,tinakilly park,0,0,A67,392070.48,1,444999.9948
2024-03-15,Tipperary,Unknown,260000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,0,Unknown,1,newtown,0,1,UNK,260000.0,0,260000.0
2024-06-20,Tipperary,E34WY28,82500.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,6,0,0,Unknown,1,bansha rd,0,0,E34,82500.0,0,82500.0
2024-09-30,Cork,Unknown,370044.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,church bay road,0,1,UNK,370044.0,1,419999.94
2024-12-20,Dublin,D15H510,530000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Dublin 15,0,castleknock rd,0,0,D15,530000.0,0,530000.0
2024-03-14,Cavan,F91HR77,218000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,0,Unknown,1,monesk,0,0,F91,218000.0,0,218000.0
2024-01-18,Dublin,D13H582,820800.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Dublin 13,0,sutton,0,0,D13,703000.0,0,820800.0
2024-06-06,Cork,T12RKV2,273116.8,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,0,1,Unknown,1,harbour heights,0,0,T12,273116.8,1,309987.56799999997
2024-10-18,Galway,H91P4FA,415000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,1,Unknown,1,western distributor rd,0,0,H91,415000.0,0,415000.0
2024-03-28,Limerick,E34TV07,375000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,0,Unknown,1,galbally,0,0,E34,375000.0,0,375000.0
2024-05-20,Cork,P43F589,460000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,crosshaven,0,0,P43,460000.0,0,460000.0
2024-02-19,Dublin,D11A622,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Dublin 11,0,finn eber fort,0,0,D11,250000.0,0,250000.0
2024-09-05,Cork,P51X3KW,310000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,4 blackwater drive,0,0,P51,310000.0,0,310000.0
2024-08-01,Wexford,Y34ED80,200000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Unknown,1,new ross,0,0,Y34,200000.0,0,200000.0
2024-12-16,Cork,Unknown,239500.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,ballintemple,0,1,UNK,239500.0,0,239500.0
2024-12-05,Monaghan,H18Y135,421000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,0,Unknown,1,liscarney,0,0,H18,421000.0,0,421000.0
2024-09-30,Cork,T23CKK5,120000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,gurranabraher,0,0,T23,120000.0,0,120000.0
2024-04-18,Dublin,D08E065,150000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Dublin 8,0,davis place,0,0,D08,150000.0,0,150000.0
2024-08-14,Dublin,D11YY13,560000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Dublin 11,0,ballymun,0,0,D11,560000.0,0,560000.0
2024-09-18,Cork,Unknown,325991.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,kill saint anne south,0,1,UNK,325991.0,1,369999.785
2024-09-12,Dublin,D03VX07,432500.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,9,0,1,Dublin 3,0,drumcondra,0,0,D03,432500.0,0,432500.0
2024-01-24,Monaghan,A75KP58,240000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,0,Unknown,1,tullynahinera,0,0,A75,240000.0,0,240000.0
2024-10-18,Louth,A91W212,192500.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,1,Unknown,1,kilsaran,0,0,A91,192500.0,0,192500.0
2024-07-05,Roscommon,F42DD28,402000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,the walk,0,0,F42,402000.0,0,402000.0
2024-01-23,Kildare,W12XF10,328000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Unknown,1,cornelscourt,0,0,W12,328000.0,0,328000.0
2024-11-22,Dublin,D14NN27,2150000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Dublin 14,0,ardilea,0,0,D14,703000.0,0,2150000.0
2024-03-27,Dublin,D22W9P9,367000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Dublin 22,0,clondalkin,0,0,D22,367000.0,0,367000.0
2024-12-11,Wexford,Y34CP26,235000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,new ross,0,0,Y34,235000.0,0,235000.0
2024-12-17,Cork,Unknown,378854.62,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,strawhall,0,1,UNK,378854.62,1,429999.9937
2024-04-12,Wicklow,W91CT91,270000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,blessington,0,0,W91,270000.0,0,270000.0
2024-01-10,Dublin,A96DD58,1050000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,0,Unknown,1,8a convent rd,0,0,A96,703000.0,0,1050000.0
2024-03-12,Louth,A91T9X4,190000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Unknown,1,east side,0,0,A91,190000.0,0,190000.0
2024-03-12,Longford,N39EH01,131200.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,0,Unknown,1,ardagh,0,0,N39,131200.0,0,131200.0
2024-07-02,Cork,T23X761,350000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,dublin hill,0,0,T23,350000.0,0,350000.0
2024-02-21,Clare,Unknown,324318.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,tulla road,0,1,UNK,324318.0,1,368100.93
2024-12-20,Limerick,V42ND00,217000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,0,Unknown,1,reens,0,0,V42,217000.0,0,217000.0
2024-08-09,Limerick,Unknown,290000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,0,Unknown,1,ballylanders,0,1,UNK,290000.0,0,290000.0
2024-12-18,Kerry,V31XV61,234000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,cahirdown wood,0,0,V31,234000.0,0,234000.0
2024-04-23,Kildare,Unknown,303920.71,No,Yes,New Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,the meadows,0,1,UNK,303920.71,1,344950.00585
2024-02-01,Dublin,D24EV21,400000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Unknown,1,rathcoole,0,0,D24,400000.0,0,400000.0
2024-05-22,Wexford,Y21YN79,170000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,0,Unknown,1,ferns,0,0,Y21,170000.0,0,170000.0
2024-12-18,Dublin,K36XT86,545000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,malahide,0,0,K36,545000.0,0,545000.0
2024-11-07,Cavan,H12A977,300000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,drumnavanagh,0,0,H12,300000.0,0,300000.0
2024-07-12,Dublin,Unknown,550661.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,domville,0,1,UNK,550661.0,1,625000.235
2024-10-04,Dublin,K56YX70,479000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,10,0,1,Unknown,1,rush,0,0,K56,479000.0,0,479000.0
2024-07-12,Dublin,D08WP9A,775000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Dublin 8,0,south circular rd,0,0,D08,703000.0,0,775000.0
2024-01-31,Dublin,Unknown,350000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,1,1,Unknown,1,millbank,0,1,UNK,350000.0,0,350000.0
2024-07-08,Kildare,Unknown,348017.62,No,Yes,New Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,magee quarter,0,1,UNK,348017.62,1,394999.9987
2024-11-19,Wicklow,Unknown,250000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,0,Unknown,1,stratford on slaney,0,1,UNK,250000.0,0,250000.0
2024-06-14,Dublin,Unknown,630780.62,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,1,1,Unknown,1,eglinton place eglinton road,0,1,UNK,630780.62,1,715936.0037
2024-02-06,Kerry,V92FA44,200000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,0,Unknown,1,ardfert,0,0,V92,200000.0,0,200000.0
2024-05-28,Galway,H53XH11,180000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,portumna,0,0,H53,180000.0,0,180000.0
2024-11-08,Dublin,D15W6R2,478000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Dublin 15,0,navan rd,0,0,D15,478000.0,0,478000.0
2024-04-09,Donegal,F93H0C7,250000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,0,Unknown,1,muff po,0,0,F93,250000.0,0,250000.0
2024-04-22,Cork,P25E099,460000.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,saleen,0,0,P25,460000.0,0,460000.0
2024-08-08,Dublin,D15T8NV,655000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Dublin 15,0,coolmine,0,0,D15,655000.0,0,655000.0
2024-01-19,Kildare,R56HV27,545000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,1,0,1,Unknown,1,5 cluain aoibhinn,0,0,R56,545000.0,0,545000.0
2024-08-02,Dublin,D16A3Y8,790000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Dublin 16,0,dundrum,0,0,D16,703000.0,0,790000.0
2024-03-13,Dublin,D03HD39,383000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Dublin 3,0,church rd,0,0,D03,383000.0,0,383000.0
2024-08-28,Meath,C15E5F1,920000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Unknown,1,killeen castle,0,0,C15,703000.0,0,920000.0
2024-03-08,Galway,H54N599,166000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Unknown,1,tuam,0,0,H54,166000.0,0,166000.0
2024-04-17,Waterford,X35Y289,16667.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,0,Unknown,1,dungarvan,0,0,X35,60000.0,0,16667.0
2024-11-28,Louth,A92H9X9,290000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,dunleer,0,0,A92,290000.0,0,290000.0
2024-11-08,Cork,P81K527,355000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,gortnaclohy,0,0,P81,355000.0,0,355000.0
2024-05-15,Leitrim,F91X2D8,187500.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,kinlough,0,0,F91,187500.0,0,187500.0
2024-07-10,Mayo,Unknown,286344.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,curragh,0,1,UNK,286344.0,1,325000.44
2024-02-23,Dublin,D6WT296,545000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,2,0,1,Dublin 6W,0,templeogue,0,0,D6W,545000.0,0,545000.0
2024-11-25,Dublin,K67FP97,492000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,drynam hall,0,0,K67,492000.0,0,492000.0
2024-03-28,Meath,C15D3K5,269000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,1,Unknown,1,navan meath,0,0,C15,269000.0,0,269000.0
2024-09-23,Meath,C15W9N4,220000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,mill rd slane,0,0,C15,220000.0,0,220000.0
2024-12-19,Kildare,Unknown,400881.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,coachroad meadows,0,1,UNK,400881.0,1,454999.935
2024-05-21,Waterford,X91WFD1,142215.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,old tramore road,0,0,X91,142215.0,0,142215.0
2024-11-28,Dublin,Unknown,480176.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,11 parklands walk,0,1,UNK,480176.0,1,544999.76
2024-05-29,Dublin,K56YC81,403000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,sandy rd,0,0,K56,403000.0,0,403000.0
2024-04-24,Dublin,D6WFC03,125000.0,Yes,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,harolds cross,0,0,D6W,125000.0,0,125000.0
2024-03-14,Wicklow,A63W267,500000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,3,0,0,Unknown,1,kilcoole,0,0,A63,500000.0,0,500000.0
2024-08-29,Carlow,Unknown,228634.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,8,0,1,Unknown,1,tullow,0,1,UNK,228634.0,1,259499.59
2024-04-25,Galway,Unknown,398017.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,barna,0,1,UNK,398017.0,1,451749.295
2024-04-09,Cork,Unknown,303964.75,No,Yes,New Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,gurteenroe,0,1,UNK,303964.75,1,344999.99125
2024-09-20,Dublin,D18NP83,278000.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,9,0,1,Unknown,1,simons ridge,0,0,D18,278000.0,1,315530.0
2024-06-13,Cork,P51RY8E,321586.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,0,1,Unknown,1,mallow,0,0,P51,321586.0,1,365000.11
2024-11-26,Dublin,D10EY73,235000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Dublin 10,0,ballyfermot,0,0,D10,235000.0,0,235000.0
2024-08-30,Waterford,X91WV7A,110025.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Unknown,1,templars hall,0,0,X91,110025.0,0,110025.0
2024-04-30,Kildare,W23AE84,410000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,the ryebridge,0,0,W23,410000.0,0,410000.0
2024-06-14,Dublin,Unknown,447915.42,No,Yes,New Dwelling house /Apartment,Unknown,2024,6,1,1,Unknown,1,eglinton place eglinton road,0,1,UNK,447915.42,1,508384.00169999996
2024-04-08,Mayo,F26V8Y8,142000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,killala rd,0,0,F26,142000.0,0,142000.0
2024-12-03,Dublin,D15PDK6,432665.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,12,0,1,Unknown,1,phoenix park racecourse,0,0,D15,432665.0,1,491074.775
2024-08-09,Clare,V15YY66,351000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,0,Unknown,1,carrigaholt,0,0,V15,351000.0,0,351000.0
2024-07-30,Kilkenny,R95T2K5,490000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,7,0,1,Unknown,1,castlecomer rd,0,0,R95,490000.0,0,490000.0
2024-11-28,Dublin,Unknown,414096.92,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,1,Unknown,1,seven mills,0,1,UNK,414096.92,1,470000.00419999997
2024-04-05,Leitrim,N41R603,370000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,4,0,1,Unknown,1,attyrory,0,0,N41,370000.0,0,370000.0
2024-05-20,Wexford,Y21X8K5,90000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,5,0,1,Unknown,1,enniscorthy,0,0,Y21,90000.0,0,90000.0
2024-08-22,Cork,P24PX08,308000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,8,0,1,Unknown,1,cluain ard newtown,0,0,P24,308000.0,0,308000.0
2024-06-06,Waterford,X91E1HW,385000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,6,0,1,Unknown,1,dunmore rd,0,0,X91,385000.0,0,385000.0
2024-11-05,Dublin,D15KPT9,335000.0,No,No,Second-Hand Dwelling house /Apartment,Unknown,2024,11,0,1,Dublin 15,0,ashtown,0,0,D15,335000.0,0,335000.0
2024-11-26,Cork,P25P9X0,160000.0,No,Yes,New Dwelling house /Apartment,Unknown,2024,11,0,0,Unknown,1,upper aghada,0,0,P25,160000.0,1,181600.0
