Price (€),Not Full Market Price,VAT Exclusive,Description of Property,is_apartment,Sale Year,Sale Month,location,vat_adjusted_flag,Price_Log
610000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_18,0,13.321215875492413
220000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_15,0,12.301387370778713
409500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Wexford,0,12.92269462427472
255000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Wicklow,0,12.449022745701502
238000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Dublin_24,0,12.380030154325457
317500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_25,0,12.668236246916223
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_15,0,11.982935344196433
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Cork,0,12.206077645517674
170000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,3,Meath,0,12.04355959836804
650000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Dublin_16,0,13.384729180332174
265000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,4,Dublin_4,0,12.487488878546145
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Roscommon,0,11.608244735642321
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Tipperary,0,12.676079399771027
193516.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Dublin_2,0,12.17312064289008
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Kerry,0,12.206077645517674
140000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Cork,0,11.849404844423074
110000.0,Yes,No,Second-Hand Dwelling house /Apartment,1,2016,4,Offaly,0,11.608244735642321
136916.0,No,Yes,New Dwelling house /Apartment,0,2016,6,Galway,1,11.953761964010912
229075.0,No,Yes,New Dwelling house /Apartment,0,2016,10,Kildare,1,12.46844123691138
102000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_27,0,11.532737896139919
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Limerick,0,12.013706813470414
410000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Dublin_8,0,12.923914877701906
100000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Wexford,0,11.51293546492023
251000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Kildare,0,12.433212202169729
115000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Limerick,0,11.652696102959753
237900.0,No,Yes,New Dwelling house /Apartment,0,2016,12,Kildare,1,12.506242050694937
243096.0,No,Yes,New Dwelling house /Apartment,0,2016,8,Cork,1,12.52784798127979
140000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Kerry,0,11.849404844423074
610000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_3,0,13.321215875492413
25000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Donegal,0,11.002116507732017
47500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Westmeath,0,11.002116507732017
710000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Cork,0,13.47302165746721
175330.0,No,Yes,New Dwelling house /Apartment,0,2016,12,Wicklow,1,12.201062867521905
287500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Meath,0,12.568981617474362
95000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Donegal,0,11.461642696843066
100000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Cork,0,11.51293546492023
305000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_3,0,12.628070334272698
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Dublin_22,0,12.345838935721968
100000.0,No,No,New Dwelling house /Apartment,0,2016,6,Kerry,0,11.51293546492023
182000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Westmeath,0,12.111767460549332
225000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Mayo,0,12.323860125621126
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_26,0,11.918397239722838
440501.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_6W,0,12.995670264643183
283000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Cork,0,12.553205710188037
171806.16,No,Yes,New Dwelling house /Apartment,0,2016,8,Limerick,1,12.18075992266116
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Cork,0,12.013706813470414
135000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Kilkenny,0,11.813037464800539
297500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Cork,0,12.60317286530671
62000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,9,Waterford,0,11.034905792929415
298000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_26,0,12.604852121186608
210000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Dublin_7,0,12.25486757159303
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Dublin_7,0,12.180759965737863
165000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Wexford,0,12.013706813470414
503000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_16,0,13.12834743715147
305000.0,No,Yes,New Dwelling house /Apartment,0,2016,5,Sligo,1,12.754702595231098
20000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Donegal,0,11.002116507732017
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Limerick,0,11.775297421715827
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_15,0,12.899222326086994
53000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Tipperary,0,11.002116507732017
410000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Limerick,0,12.923914877701906
199900.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Leitrim,0,12.20557752297723
50000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Kildare,0,11.002116507732017
155000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Waterford,0,11.951186847493476
400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cork,0,12.899222326086994
78000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Tipperary,0,11.264476926102367
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Clare,0,11.982935344196433
272000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Meath,0,12.513561021741964
64000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Sligo,0,11.06665398721974
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Dublin_7,0,12.206077645517674
212000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,12,Dublin_8,0,12.264346270624157
70000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Leitrim,0,11.156264806643742
216000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Dublin_12,0,12.283038316285214
346667.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_4,0,12.756122828595895
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Dublin_26,0,11.695255355062795
335000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Donegal,0,12.721888795877375
39500.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,11,Monaghan,0,11.002116507732017
171806.0,No,Yes,New Dwelling house /Apartment,0,2016,10,Longford,1,12.18075899138341
148000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Cork,0,11.904974309480183
47500.0,No,Yes,New Dwelling house /Apartment,0,2016,1,Offaly,1,11.002116507732017
90000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Dublin_11,0,11.407576060361786
170925.0,No,Yes,New Dwelling house /Apartment,0,2016,12,Meath,1,12.175617948344572
147500.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,2,Westmeath,0,11.901590234400047
775000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Dublin_7,0,13.48858649213279
60000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Roscommon,0,11.002116507732017
324200.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_11,0,12.689118972794686
90000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Wexford,0,11.407576060361786
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Dublin_27,0,12.524530013005734
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Galway,0,12.345838935721968
140000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Tipperary,0,11.849404844423074
406500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_18,0,12.915341667991576
300000.0,No,Yes,New Dwelling house /Apartment,0,2016,5,Cork,1,12.738173341424954
150000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_6W,0,11.918397239722838
460000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_3,0,13.038983942375959
195000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Kilkenny,0,12.180759965737863
325000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Clare,0,12.691583538230217
30000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Kildare,0,11.002116507732017
30833.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Wexford,0,11.002116507732017
180000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Louth,0,12.100717685412471
360000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Limerick,0,12.793862088206213
203000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Galway,0,12.220966184120165
110000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Galway,0,11.608244735642321
319983.0,No,Yes,New Dwelling house /Apartment,0,2016,11,Kildare,1,12.802658552744544
213656.0,No,Yes,New Dwelling house /Apartment,0,2016,6,Dublin_26,1,12.398759298635358
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Meath,0,11.736077016252437
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Galway,0,12.468440756144114
285000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,4,Dublin_4,0,12.560247968016562
132500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Meath,0,11.794345471549745
72000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Mayo,0,11.184435286790631
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Waterford,0,11.982935344196433
111008.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_9,0,11.617366558088658
233750.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_18,0,12.362011725216648
252000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Dublin_15,0,12.437188334739655
660000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Dublin_14,0,13.399996629152975
72000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,3,Limerick,0,11.184435286790631
388546.26,No,Yes,New Dwelling house /Apartment,0,2016,12,Dublin_1,1,12.996802433564708
670000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_27,0,13.415034483903348
96916.0,No,Yes,New Dwelling house /Apartment,0,2016,10,Monaghan,1,11.608241644756554
910000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Dublin_6,0,13.48858649213279
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Dublin_15,0,12.611541086966115
257048.0,No,Yes,New Dwelling house /Apartment,0,2016,6,Kildare,1,12.583654195391665
259912.0,No,Yes,New Dwelling house /Apartment,0,2016,7,Kildare,1,12.59473443192492
132000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Wicklow,0,11.790564777297387
340000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_12,0,12.73670383776449
275000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_9,0,12.524530013005734
38000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Longford,0,11.002116507732017
375000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Cork,0,12.834683971615659
376980.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Dublin_1,0,12.839950067282148
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_13,0,12.468440756144114
45000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Longford,0,11.002116507732017
160000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cork,0,11.982935344196433
85000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Limerick,0,11.350418300109132
2400000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Dublin_27,0,13.48858649213279
150000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,9,Roscommon,0,11.918397239722838
170000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Westmeath,0,12.04355959836804
330000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_15,0,12.706850963741102
195000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,4,Dublin_4,0,12.180759965737863
50000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,5,Cork,0,11.002116507732017
308370.04,No,Yes,New Dwelling house /Apartment,0,2016,2,Dublin_24,1,12.765691277461553
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Dublin_12,0,12.468440756144114
37500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Roscommon,0,11.002116507732017
80000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,4,Kerry,0,11.289794413577894
158000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Laois,0,11.970356641102999
250000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_26,0,12.429220196836383
70000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Donegal,0,11.156264806643742
70000.0,No,No,Second-Hand Dwelling house /Apartment,1,2016,1,Louth,0,11.156264806643742
30358.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Monaghan,0,11.002116507732017
810000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Galway,0,13.48858649213279
91000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Cork,0,11.418625774449596
40000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Cork,0,11.002116507732017
207000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Donegal,0,12.240478903153711
175000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Sligo,0,12.07254696717504
45000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Waterford,0,11.002116507732017
418502.0,No,Yes,New Dwelling house /Apartment,0,2016,4,Dublin_26,1,13.071071704068096
502202.0,No,Yes,New Dwelling house /Apartment,0,2016,5,Dublin_18,1,13.253392113494831
295000.0,No,Yes,New Dwelling house /Apartment,0,2016,12,Dublin_11,1,12.721366272885673
97000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Roscommon,0,11.48247656671073
170000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Dublin_7,0,12.04355959836804
90000.0,Yes,No,Second-Hand Dwelling house /Apartment,1,2016,7,Galway,0,11.407576060361786
255000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Dublin_16,0,12.449022745701502
210572.68,No,Yes,New Dwelling house /Apartment,0,2016,12,Wicklow,1,12.384222980695831
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Dublin_14,0,12.468440756144114
162995.59,No,Yes,New Dwelling house /Apartment,0,2016,5,Cork,1,12.128116480532496
183500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Kildare,0,12.119975396053194
125000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Wexford,0,11.736077016252437
55000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Donegal,0,11.002116507732017
160000.0,No,Yes,New Dwelling house /Apartment,0,2016,9,Meath,1,12.109567251742098
100000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Kerry,0,11.51293546492023
370000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_27,0,12.821260987319457
185000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Meath,0,12.128116509451258
230000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_3,0,12.345838935721968
75000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Louth,0,11.225256725762893
79000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Leitrim,0,11.277215789596893
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Meath,0,11.695255355062795
100000.0,No,Yes,New Dwelling house /Apartment,0,2016,6,Sligo,1,11.63956692643747
320000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Cork,0,12.676079399771027
49500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Kildare,0,11.002116507732017
46961.11,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Westmeath,0,11.002116507732017
610000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_3,0,13.321215875492413
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cork,0,11.918397239722838
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Dublin_9,0,11.695255355062795
85000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Kerry,0,11.350418300109132
180616.0,No,Yes,New Dwelling house /Apartment,0,2016,11,Waterford,1,12.230766038608046
638767.0,No,Yes,New Dwelling house /Apartment,0,2016,5,Dublin_26,1,13.48858649213279
159000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Kildare,0,11.976665770490767
132000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cork,0,11.790564777297387
478000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Cork,0,13.077368103521614
123348.0,No,Yes,New Dwelling house /Apartment,0,2016,12,Leitrim,1,11.849404701566941
285000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cork,0,12.560247968016562
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,7,Leitrim,0,11.775297421715827
58000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Sligo,0,11.002116507732017
95000.0,Yes,No,Second-Hand Dwelling house /Apartment,0,2016,4,Meath,0,11.461642696843066
210000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Kerry,0,12.25486757159303
77000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Leitrim,0,11.251573687764477
390000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Dublin_15,0,12.873904582205107
651982.0,No,Yes,New Dwelling house /Apartment,0,2016,11,Dublin_27,1,13.48858649213279
218500.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_18,0,12.294545870166347
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Waterford,0,12.206077645517674
120000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,2,Meath,0,11.695255355062795
130000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Kerry,0,11.775297421715827
561000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,10,Dublin_27,0,13.237477967034438
12000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Leitrim,0,11.002116507732017
315000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Dublin_4,0,12.660331092405906
260000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,1,Carlow,0,12.468440756144114
308370.04,No,Yes,New Dwelling house /Apartment,0,2016,3,Dublin_15,1,12.765691277461553
84000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Cavan,0,11.338583982516495
45000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,8,Galway,0,11.002116507732017
60000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,6,Kilkenny,0,11.002116507732017
150000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,3,Waterford,0,11.918397239722838
188000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Mayo,0,12.144202560946876
1000000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Dublin_4,0,13.48858649213279
265000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Dublin_16,0,12.487488878546145
200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,12,Limerick,0,12.206077645517674
1200000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Dublin_4,0,13.48858649213279
175000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Offaly,0,12.07254696717504
95000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,9,Clare,0,11.461642696843066
32000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Longford,0,11.002116507732017
60870.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Galway,0,11.016512149807108
36000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Galway,0,11.002116507732017
178000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,11,Dublin_24,0,12.08954444723597
300000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Dublin_4,0,12.611541086966115
860000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,4,Dublin_6,0,13.48858649213279
100000.0,No,No,Second-Hand Dwelling house /Apartment,0,2016,5,Wexford,0,11.51293546492023
